product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_norm,delivery_norm,score,rank,score2,rank2,score3,rank3
329673,0,가구,드레스룸,9677,434,6495,6075,1528833800,9158,8228,913,6075,386,0.04292354861042429,0.9001203369434416,0.06353909465020575,0.32019977494346225,0.875548332790386,0.32019977494346225,15.0,0.4868043422975394,14.0,0.431269486512847,14.0
2675123,0,가구,드레스룸,9233,398,6409,5999,2069357900,8726,8407,287,5999,386,0.04132488838126882,0.966988727858293,0.06434405734289048,0.32797209199585314,0.9635617639507427,0.32797209199585314,14.0,0.51864899358232,10.0,0.45509002638683105,12.0
3314520,0,가구,드레스룸,12099,1209,5805,5017,1793695500,0,0,0,5017,672,0.09084761045987376,,0.1339445883994419,1.0,,1.0,1.0,0.85,2.0,0.9,2.0
3357804,0,가구,드레스룸,7661,754,3687,3255,1115654600,0,0,0,3255,367,0.08960190136660724,,0.11274961597542242,0.7953519497323052,,0.7953519497323052,3.0,0.7067463648126135,4.0,0.7362815597858442,4.0
361750,0,가구,드레스룸,5906,376,3386,3240,970151000,5484,4918,240,3240,132,0.05985354982489653,0.9534703373400543,0.040740740740740744,0.10007027519485695,0.9457686046269168,0.10007027519485695,25.0,0.3537797740244749,21.0,0.26920994108126894,23.0
607338,0,가구,드레스룸,12772,1230,2760,2561,1465614900,11546,9136,2307,2561,181,0.08784459362948151,0.7983920300620466,0.070675517376025,0.3891055025616731,0.7416516259567134,0.3891055025616731,11.0,0.4948693395801852,13.0,0.4596147272406812,11.0
346673,0,가구,드레스룸,2103,245,1844,1744,125124000,1859,1485,373,1744,94,0.10434412265758092,0.7992465016146394,0.05389908256880734,0.22712064100793067,0.7427762974516261,0.22712064100793067,19.0,0.3818173379410393,18.0,0.3302517722966698,18.0
3797222,0,가구,드레스룸,3857,344,1791,1612,756205300,3507,1748,1530,1612,163,0.0818852654129969,0.5332519829164124,0.1011166253101737,0.6830296116419983,0.39266931954797535,0.6830296116419983,5.0,0.5959215240137914,6.0,0.6249575532231937,6.0
3659844,0,가구,드레스룸,3399,281,1535,1405,513068000,3110,666,2169,1405,118,0.07635869565217392,0.23492063492063492,0.08398576512455516,0.517622595946978,0.0,0.517622595946978,8.0,0.3623358171628846,20.0,0.4140980767575824,15.0
2597424,0,가구,드레스룸,3600,129,1427,1249,303272400,3458,3262,191,1249,159,0.03459372485921158,0.9446857804807414,0.12730184147317855,0.9358609589252906,0.9342062060132593,0.9358609589252906,2.0,0.9353645330516811,1.0,0.9355300083428845,1.0
328606,0,가구,드레스룸,1626,190,1411,1313,111366800,1436,1078,356,1313,66,0.10462555066079295,0.7517433751743375,0.05026656511805026,0.19204686978573463,0.6802517908550925,0.19204686978573463,20.0,0.338508346106542,22.0,0.28968785399960617,21.0
568119,0,가구,드레스룸,3911,219,1374,1269,417665600,3626,3489,132,1269,96,0.053026634382566586,0.9635459817729909,0.07565011820330969,0.43713775944775257,0.9590303569371185,0.43713775944775257,10.0,0.5937055386945622,7.0,0.5415162789456258,8.0
328542,0,가구,드레스룸,1485,183,1285,1226,76632700,1303,1027,275,1226,55,0.10971223021582734,0.7887864823348695,0.044861337683523655,0.13985669781477494,0.729008623753775,0.13985669781477494,21.0,0.3166022755964749,23.0,0.257687083002575,24.0
1564738,0,가구,드레스룸,1986,72,1244,1161,136447100,1901,1823,76,1161,77,0.03498542274052478,0.9599789362822538,0.06632213608957795,0.3470714307771011,0.9543353447131123,0.3470714307771011,13.0,0.5292506049579044,9.0,0.4685242135643034,10.0
2692590,0,가구,드레스룸,1991,105,1214,1138,140210600,1864,1771,89,1138,71,0.050095419847328244,0.9521505376344086,0.06239015817223199,0.30910621910413966,0.9440314594833134,0.30910621910413966,16.0,0.49958379121789176,11.0,0.4360912671799744,13.0
328547,0,가구,드레스룸,1155,99,1072,1024,86982400,1055,799,253,1024,44,0.07894736842105263,0.7595057034220533,0.04296875,0.12158281796981511,0.69046871298418,0.12158281796981511,24.0,0.29224858647412455,25.0,0.2353599969726881,25.0
1167348,0,가구,드레스룸,1353,140,918,853,221172600,0,0,0,853,57,0.09377093101138648,,0.0668229777256741,0.3519073070532978,,0.3519073070532978,12.0,0.39633511493730844,16.0,0.38152584564263825,16.0
3331454,0,가구,드레스룸,1431,88,887,785,345814200,1323,1307,7,785,87,0.05793285055957867,0.9946727549467276,0.11082802547770701,0.7767980332230894,1.0,0.7767980332230894,4.0,0.8437586232561625,3.0,0.8214384265784715,3.0
2349524,0,가구,드레스룸,1217,54,850,823,88839600,1160,1118,42,823,25,0.042486231313926044,0.9637931034482758,0.030376670716889428,0.0,0.9593556231243011,0.0,26.0,0.28780668693729033,26.0,0.19187112462486022,26.0
361809,0,가구,드레스룸,1005,44,700,670,69931400,954,915,33,670,29,0.04194470924690181,0.9651898734177216,0.04328358208955224,0.12462267912177181,0.9611940779737561,0.12462267912177181,23.0,0.37559409877736705,19.0,0.2919369588921687,20.0
1573636,0,가구,드레스룸,1192,131,699,637,222983200,0,0,0,637,56,0.09901738473167045,,0.08791208791208792,0.5555332045156216,,0.5555332045156216,7.0,0.5388732431609351,8.0,0.5444265636124973,7.0
2675113,0,가구,드레스룸,620,23,574,544,55153700,594,577,17,544,24,0.03576982892690513,0.9713804713804713,0.04411764705882353,0.13267599319754378,0.9693422592023091,0.13267599319754378,22.0,0.3836758729989734,17.0,0.30000924639849685,19.0
3095331,0,가구,드레스룸,1268,63,551,507,172300900,1203,829,354,507,39,0.0473328324567994,0.7007607776838546,0.07692307692307693,0.44942881200776447,0.6131475391568779,0.44942881200776447,9.0,0.4985444301524985,12.0,0.4821725574375872,9.0
3995271,1,가구,드레스룸,156,15,77,73,33572000,0,0,0,73,4,0.08771929824561403,,0.0547945205479452,0.2357665421631753,,0.2357665421631753,18.0,0.3150365795142227,24.0,0.28861323373054026,22.0
2516204,0,가구,선반,1596,107,1596,1571,278552000,1484,1104,349,1571,24,0.06283029947152084,0.7598072952512044,0.015276893698281349,0.06282346877641964,0.6928044233557848,0.06282346877641964,17.0,0.2518177551502292,18.0,0.1888196596922927,20.0
1810956,0,가구,선반,1353,54,1353,1324,155448000,1294,911,383,1324,25,0.03837953091684435,0.7040185471406492,0.0188821752265861,0.09612039941089413,0.6201018755837577,0.09612039941089413,15.0,0.25331484226275325,17.0,0.20091669464546685,19.0
2969167,0,가구,선반,940,104,940,901,217820000,825,183,619,901,37,0.09961685823754789,0.2281795511221945,0.041065482796892344,0.3009965089775763,0.0,0.3009965089775763,8.0,0.2106975562843034,20.0,0.24079720718206105,12.0
1603570,0,가구,선반,762,114,685,652,291391000,648,408,223,652,28,0.13013698630136986,0.6465927099841522,0.04294478527607362,0.3183529910717551,0.5452659129458193,0.3183529910717551,7.0,0.3864268676339743,8.0,0.3637355754465679,8.0
1779690,0,가구,선반,596,27,596,580,82395000,564,553,11,580,15,0.04333868378812199,0.9804964539007093,0.02586206896551724,0.1605838916060444,0.9804011994599695,0.1605838916060444,12.0,0.40652908396222187,7.0,0.3245473531768294,9.0
1593527,0,가구,선반,595,42,571,565,101496000,546,530,16,565,6,0.06593406593406594,0.9706959706959707,0.010619469026548672,0.01980936710017896,0.9676294466870003,0.01980936710017896,19.0,0.3041553909762254,13.0,0.20937338301754327,18.0
3496723,0,가구,선반,727,40,492,461,162802200,684,408,254,461,28,0.05215123859191656,0.6163141993957704,0.06073752711496746,0.48267960084010075,0.5058076899694703,0.48267960084010075,5.0,0.4896180275789116,3.0,0.48730521866597465,4.0
594941,0,가구,선반,710,25,393,389,65232100,672,669,3,389,4,0.034013605442176874,0.9955357142857143,0.010282776349614395,0.0166998089086755,1.0,0.0166998089086755,20.0,0.31168986623607287,12.0,0.21335984712694042,17.0
1428174,0,가구,선반,385,76,382,355,114243600,308,119,186,355,25,0.1648590021691974,0.3901639344262295,0.07042253521126761,0.5721264416055332,0.21109413213837303,0.5721264416055332,2.0,0.4638167487653851,4.0,0.49991997971210117,3.0
3135719,0,가구,선반,359,22,359,341,69475000,328,208,119,341,18,0.05774278215223097,0.636085626911315,0.05278592375366569,0.4092417892640893,0.5315733363077163,0.4092417892640893,6.0,0.4459412533771774,5.0,0.4337080986728147,5.0
2542841,0,가구,선반,348,34,345,318,52558600,314,85,226,318,20,0.08900523560209424,0.2733118971061093,0.06289308176100629,0.5025874368757856,0.058815382152990314,0.5025874368757856,4.0,0.369455820458947,10.0,0.4138330259312265,6.0
1593548,0,가구,선반,339,27,321,314,86487000,306,296,9,314,7,0.07377049180327869,0.9704918032786886,0.022292993630573247,0.12762134681617232,0.9673633806448114,0.12762134681617232,14.0,0.37954395696476406,9.0,0.2955697535819002,10.0
2660176,0,가구,선반,321,20,321,317,82156600,299,293,4,317,4,0.05865102639296188,0.9865319865319865,0.012618296529968454,0.038269734261281954,0.9882665596681874,0.038269734261281954,18.0,0.32326878188335356,11.0,0.22826909934266307,13.0
3271746,0,가구,선반,302,15,292,285,65164500,286,234,43,285,5,0.0473186119873817,0.8447653429602888,0.017543859649122806,0.08376025482856923,0.8035196971588056,0.08376025482856923,16.0,0.2996880875276401,14.0,0.2277121432946165,14.0
2431854,0,가구,선반,290,30,285,275,57844000,258,214,40,275,10,0.09375,0.84251968503937,0.03636363636363636,0.25757214577238413,0.8005932100479691,0.25757214577238413,9.0,0.4204784650550596,6.0,0.36617635862750114,7.0
2003177,0,가구,선반,302,41,273,263,99553000,262,143,119,263,7,0.119533527696793,0.5458015267175572,0.026615969581749048,0.16754661457979278,0.4139172796709252,0.16754661457979278,11.0,0.2414578141071325,19.0,0.21682074759801928,15.0
1415078,0,가구,선반,288,47,265,259,105070000,241,150,85,259,6,0.14029850746268657,0.6382978723404256,0.023166023166023165,0.13568429659013687,0.5344562810670186,0.13568429659013687,13.0,0.25531589193320137,16.0,0.21543869348551323,16.0
3362688,0,가구,선반,242,10,242,221,61571700,232,227,2,221,14,0.03968253968253968,0.9912663755458515,0.06334841628959276,0.5067927235072996,0.9944363009710356,0.5067927235072996,3.0,0.6530857967464203,2.0,0.6043214390000469,2.0
1429839,0,가구,선반,223,56,222,197,117895300,164,50,111,197,23,0.2007168458781362,0.3105590062111801,0.116751269035533,1.0,0.1073549142413429,1.0,1.0,0.7322064742724028,1.0,0.8214709828482686,1.0
3292192,0,가구,선반,220,17,220,214,35616000,0,0,0,214,6,0.07172995780590717,,0.028037383177570093,0.180674219048786,,0.180674219048786,10.0,0.2764719533341502,15.0,0.2445393752390288,11.0
1590911,0,가구,독립스프링매트리스,53857,2865,38402,35864,21440380400,51003,30313,19686,35864,2294,0.050509502485807975,0.6062721254425089,0.06396386348427392,0.3485320245224327,0.4809776532133137,0.3485320245224327,9.0,0.38826571312969693,11.0,0.3750211502606089,8.0
858905,0,가구,독립스프링매트리스,38967,3613,29303,26471,11063915900,0,0,0,26471,2428,0.08485204321277595,,0.09172301764194779,0.5678903514980731,,0.5678903514980731,2.0,0.5475232460486511,2.0,0.5543122811984585,2.0
2737888,0,가구,독립스프링매트리스,17541,912,14000,13239,4170011440,16622,14149,2440,13239,671,0.049422858071858235,0.8529145819518958,0.05068358637359317,0.2435886479258335,0.8404293940748266,0.2435886479258335,12.0,0.42264087177053145,7.0,0.36295679715563217,9.0
111255,0,가구,독립스프링매트리스,14685,444,11253,10755,4338190300,14229,8628,5576,10755,409,0.029347610549276225,0.6074345254857787,0.03802882380288238,0.14358821095222768,0.4826717115885186,0.14358821095222768,23.0,0.24531326114311497,24.0,0.2114049110794859,24.0
2166667,0,가구,독립스프링매트리스,8969,895,6703,6102,2532765900,0,0,0,6102,529,0.09073398215733983,,0.08669288757784332,0.5281412687607377,,0.5281412687607377,4.0,0.5196988881325164,4.0,0.5225130150085903,4.0
2705544,0,가구,독립스프링매트리스,5947,216,4983,4758,1243527550,5729,5141,584,4758,197,0.03504786629888042,0.8979912663755458,0.04140395124001681,0.1702591355680889,0.9061232446699671,0.1702591355680889,20.0,0.39101836829865233,10.0,0.3174319573884645,11.0
2663584,0,가구,독립스프링매트리스,3878,194,3133,3006,1237634640,3682,3080,596,3006,116,0.04764243614931238,0.8378672470076169,0.0385894876912841,0.14801868789892741,0.8184997116608769,0.14801868789892741,21.0,0.34916299502751225,15.0,0.28211489265131734,17.0
2646363,0,가구,독립스프링매트리스,3985,260,3044,2909,1852806900,3725,2785,938,2909,124,0.061248527679623084,0.7480526457158205,0.04262633207287728,0.17991863069896757,0.6876057234723906,0.17991863069896757,18.0,0.3322247585309944,17.0,0.2814560492536522,18.0
1270811,0,가구,독립스프링매트리스,3137,86,2418,2319,659134000,3047,2863,182,2319,79,0.026683214396524976,0.9402298850574713,0.03406640793445451,0.11227641698534324,0.9676809555023917,0.11227641698534324,25.0,0.3688977785404578,12.0,0.28335732468875297,16.0
2774237,0,가구,독립스프링매트리스,2934,212,2305,2180,930730200,2720,1158,1538,2180,110,0.06738715829624921,0.42952522255192876,0.05045871559633028,0.24181167456396815,0.2233902822673799,0.24181167456396815,13.0,0.23628525687499163,25.0,0.2381273961046505,23.0
3024003,0,가구,독립스프링매트리스,2635,298,2147,1949,1089817500,0,0,0,1949,171,0.10160245482441187,,0.08773730118009236,0.5363944316330156,,0.5363944316330156,3.0,0.5254761021431109,3.0,0.5291155453064125,3.0
2689942,0,가구,독립스프링매트리스,2525,140,2125,2021,629487370,2387,2083,304,2021,99,0.0525328330206379,0.8726434855467113,0.048985650667986144,0.23017122412471247,0.8691819002037767,0.23017122412471247,14.0,0.4218744269484317,8.0,0.3579733593405253,10.0
2592285,0,가구,독립스프링매트리스,1793,85,1775,1720,500115000,0,0,0,1720,54,0.045260915867944625,,0.031395348837209305,0.09116917965755177,,0.09116917965755177,26.0,0.21381842576028623,26.0,0.1729353437260414,26.0
1244547,0,가구,독립스프링매트리스,2283,176,1386,1323,759824100,2108,1420,685,1323,57,0.07157381049206994,0.6745843230403801,0.04308390022675737,0.18353442475891454,0.5805344720033339,0.18353442475891454,17.0,0.30263443893224035,19.0,0.26293443420779844,21.0
145632,0,가구,독립스프링매트리스,1356,99,1342,1272,335919000,0,0,0,1272,54,0.06804123711340206,,0.04245283018867924,0.17854758449098068,,0.17854758449098068,19.0,0.27498330914368646,21.0,0.24283806759278456,22.0
29361,0,가구,독립스프링매트리스,1345,98,1322,1255,996747800,1246,381,838,1255,56,0.06791406791406791,0.3125512715340443,0.04462151394422311,0.19568495249770151,0.05291480564469351,0.19568495249770151,16.0,0.15285390844179908,27.0,0.16713092312709993,27.0
2646351,0,가구,독립스프링매트리스,1565,107,1179,1122,1014011890,1458,1054,402,1122,54,0.06399521531100479,0.7239010989010989,0.0481283422459893,0.22339660339660336,0.6524077463280151,0.22339660339660336,15.0,0.35209994627602687,14.0,0.3091988319828858,12.0
1074923,0,가구,독립스프링매트리스,1498,137,1013,948,285295300,1361,1086,264,948,54,0.0837920489296636,0.8044444444444444,0.056962025316455694,0.2932021143413548,0.7697899934078647,0.2932021143413548,10.0,0.4361784780613077,6.0,0.3885196901546568,7.0
1604040,0,가구,독립스프링매트리스,996,104,927,865,626237900,0,0,0,865,57,0.09454545454545454,,0.06589595375722543,0.36379978403099783,,0.36379978403099783,7.0,0.4046598488216985,9.0,0.39103982722479824,6.0
327679,0,가구,독립스프링매트리스,1311,66,900,867,249685600,1245,1099,132,867,31,0.04793028322440087,0.892770105605199,0.03575547866205306,0.12562378797672916,0.898514030284172,0.12562378797672916,24.0,0.35749086066896196,13.0,0.2802018364382177,19.0
627722,0,가구,독립스프링매트리스,1075,101,858,796,309432400,972,250,655,796,54,0.0858843537414966,0.27624309392265195,0.0678391959798995,0.3791556684521509,0.0,0.3791556684521509,6.0,0.2654089679165056,22.0,0.3033245347617207,13.0
853658,0,가구,독립스프링매트리스,1256,81,835,788,274602100,0,0,0,788,40,0.0605833956619297,,0.050761421319796954,0.2442037150666592,,0.2442037150666592,11.0,0.32094260054666146,18.0,0.2953629720533274,14.0
2646823,0,가구,독립스프링매트리스,909,40,736,705,264323590,869,718,151,705,27,0.04214963119072708,0.8262370540851554,0.03829787234042553,0.14571428571428569,0.8015501030991613,0.14571428571428569,22.0,0.34246503092974834,16.0,0.2768814491912608,20.0
29359,0,가구,독립스프링매트리스,737,60,729,679,313970900,678,197,479,679,44,0.07528230865746549,0.29142011834319526,0.06480117820324006,0.3551486510543948,0.022118689240570227,0.3551486510543948,8.0,0.25523966251024743,23.0,0.2885426586916299,15.0
1158486,0,가구,독립스프링매트리스,829,31,719,705,125509900,799,768,30,705,14,0.03604651162790698,0.9624060150375939,0.019858156028368795,0.0,1.0,0.0,27.0,0.3,20.0,0.2,25.0
2715483,0,패브릭,실내화/거실화,74528,570,38234,35688,774486900,73919,73750,66,35688,2190,0.007590082292471171,0.999105884903002,0.06136516476126429,0.3421353950709217,0.9866304090349923,0.3421353950709217,12.0,0.535483899260143,11.0,0.4710343978637359,11.0
1303640,0,패브릭,실내화/거실화,16918,1000,16110,15115,324430300,15878,14804,1061,15115,833,0.055809800200915284,0.933123227229751,0.05511081706913662,0.2928555165996376,0.0,0.2928555165996376,14.0,0.20499886161974631,26.0,0.23428441327971009,25.0
1663622,0,패브릭,실내화/거실화,17826,313,9497,8594,335843700,17488,17139,349,8594,736,0.017255637025194333,0.9800434583714547,0.08564114498487317,0.5334131132407229,0.7015923346495083,0.5334131132407229,6.0,0.5838668796633585,8.0,0.5670489575224801,6.0
32691,0,패브릭,실내화/거실화,13084,149,7503,6616,151615100,12926,12911,15,6616,625,0.011259729464218242,0.9988395481974315,0.09446795646916566,0.6029622043125836,0.9826479096628186,0.6029622043125836,5.0,0.7168679159176541,5.0,0.6788993453826306,5.0
175422,0,패브릭,실내화/거실화,14166,126,7192,6560,122673600,14034,14026,6,6560,501,0.008816120906801008,0.9995724059293044,0.0763719512195122,0.46037835969500507,0.9936062394612766,0.46037835969500507,7.0,0.6203467236248865,6.0,0.5670239356482594,7.0
1599969,0,패브릭,실내화/거실화,10874,149,7129,6823,105914900,10721,10716,0,6823,256,0.013517191327224893,1.0,0.03752015242561923,0.15425340195340942,1.0,0.15425340195340942,20.0,0.4079773813673866,17.0,0.32340272156272754,18.0
2276662,0,패브릭,실내화/거실화,10530,197,6009,5573,86543700,10322,10311,3,5573,363,0.018364873683229234,0.9997091332169866,0.06513547460972546,0.3718427954709857,0.9956507054547529,0.3718427954709857,10.0,0.5589851684661158,10.0,0.4966043774677391,10.0
190401,0,패브릭,실내화/거실화,11776,159,6001,4998,184377000,11613,11598,13,4998,724,0.013322161709258484,0.9988803720609767,0.1448579431772709,1.0,0.9832583437769982,1.0,1.0,0.9949775031330994,1.0,0.9966516687553997,1.0
2101340,0,패브릭,실내화/거실화,9585,139,5389,5170,119249600,9436,9315,116,5170,190,0.014294529000411354,0.9877001378432828,0.0367504835589942,0.14818895045862704,0.8160817030006425,0.14818895045862704,21.0,0.34855677622123166,21.0,0.2817675009670302,20.0
3415127,0,패브릭,실내화/거실화,9296,109,4532,4268,100237500,9182,9162,12,4268,231,0.011589580010632643,0.9986919555264879,0.05412371134020619,0.2850778149503947,0.9804409749554486,0.2850778149503947,15.0,0.49368676295191083,12.0,0.42415044695140547,12.0
2438769,0,패브릭,실내화/거실화,6210,180,3645,3456,93616400,6022,5776,246,3456,157,0.028169014084507043,0.9591497841248755,0.04542824074074074,0.21656359804306669,0.389171842734354,0.21656359804306669,18.0,0.26834607145045286,25.0,0.2510852469813242,23.0
3570650,0,패브릭,실내화/거실화,6545,112,3502,3339,104280800,6416,6405,7,3339,155,0.016824395373291272,0.9989082969432315,0.04642108415693321,0.2243865086485266,0.9836759010408739,0.2243865086485266,17.0,0.45217332636623075,14.0,0.3762443871269961,15.0
